Date,Aysen,Cisnes,Palena,Puelo,Yelcho
1995-02-26,,,,242.0,
1995-02-27,,,,231.0,
1995-02-28,,,,222.0,
1995-03-01,,,,220.0,
1995-03-02,,,,222.0,
1995-03-03,,,,233.0,
1995-03-04,,,,231.0,
1995-03-05,,,,218.0,
1995-03-06,,,,208.0,
1995-03-07,,,,194.0,
1995-03-08,,,,182.0,
1995-03-09,,,,175.0,
1995-03-10,,,,170.0,
1995-03-11,,,,168.0,
1995-03-12,,,,169.0,
1995-03-13,,,,175.0,
1995-03-14,,,,189.0,
1995-03-15,,,,194.0,
1995-03-16,,,,189.0,
1995-03-17,,,,185.0,
1995-03-18,,,,179.0,
1995-03-19,,,,187.0,
1995-03-20,,,,183.0,
1995-03-21,,,,191.0,
1995-03-22,,,,295.0,
1995-03-23,,,,506.0,
1995-03-24,,,,452.0,
1995-03-25,,,,490.0,
1995-03-26,,,,402.0,
1995-03-27,,,,343.0,
1995-03-28,,,,455.0,
1995-03-29,,,,451.0,
1995-03-30,,,,376.0,
1995-03-31,,,,329.0,
1995-04-01,,,,291.0,
1995-04-02,,,,255.0,
1995-04-03,,,,234.0,
1995-04-04,,,,478.0,
1995-04-05,,,,652.0,
1995-04-06,,,,547.0,
1995-04-07,,,,881.0,
1995-04-08,,,,771.0,
1995-04-09,,,,588.0,
1995-04-10,,,,483.0,
1995-04-11,,,,418.0,
1995-04-12,,,,363.0,
1995-04-13,,,,331.0,
1995-04-14,,,,314.0,
1995-04-15,,,,310.0,
1995-04-16,,,,306.0,
1995-04-17,,,,352.0,
1995-04-18,,,,453.0,
1995-04-19,,,,423.0,
1995-04-20,,,,356.0,
1995-04-21,,,,312.0,
1995-04-22,,,,282.0,
1995-04-23,,,,262.0,
1995-04-24,,,,250.0,
1995-04-25,,,,238.0,
1995-04-26,,,,222.0,
1995-04-27,,,,278.0,
1995-04-28,,,,429.0,
1995-04-29,,,,490.0,
1995-04-30,,,,661.0,
1995-05-01,,,,660.0,
1995-05-02,,,,664.0,
1995-05-03,,,,1311.0,
1995-05-04,,,,1619.0,
1995-05-05,,,,1224.0,
1995-05-06,,,,937.0,
1995-05-07,,,,1259.0,
1995-05-08,,,,2682.0,
1995-05-09,,,,3169.0,
1995-05-10,,,,2239.0,
1995-05-11,,,,1742.0,
1995-05-12,,,,1466.0,
1995-05-13,,,,1417.0,
1995-05-14,,,,1243.0,
1995-05-15,,,,1059.0,
1995-05-16,,,,924.0,
1995-05-17,,,,792.0,
1995-05-18,,,,682.0,
1995-05-19,,,,596.0,
1995-05-20,,,,537.0,
1995-05-21,,,,488.0,
1995-05-22,,,,451.0,
1995-05-23,,,,418.0,
1995-05-24,,,,386.0,
1995-05-25,,,,359.0,
1995-05-26,,,,332.0,
1995-05-27,,,,313.0,
1995-05-28,,,,316.0,
1995-05-29,,,,342.0,
1995-05-30,,,,376.0,
1995-05-31,,,,484.0,
1995-06-01,,,,641.0,
1995-06-02,,,,572.0,
1995-06-03,,,,558.0,
1995-06-04,,,,939.0,
1995-06-05,,,,938.0,
1995-06-06,,,,880.0,
1995-06-07,,,,767.0,
1995-06-08,,,,683.0,
1995-06-09,,,,662.0,
1995-06-10,,,,739.0,
1995-06-11,,,,760.0,
1995-06-12,,,,813.0,
1995-06-13,,,,714.0,
1995-06-14,,,,622.0,
1995-06-15,,,,559.0,
1995-06-16,,,,514.0,
1995-06-17,,,,481.0,
1995-06-18,,,,456.0,
1995-06-19,,,,446.0,
1995-06-20,,,,630.0,
1995-06-21,,,,1084.0,
1995-06-22,,,,1851.0,
1995-06-23,,,,3811.0,
1995-06-24,,,,3356.0,
1995-06-25,,,,2442.0,
1995-06-26,,,,2270.0,
1995-06-27,,,,2203.0,
1995-06-28,,,,1853.0,
1995-06-29,,,,1522.0,
1995-06-30,,,,1318.0,
1995-07-01,,,,1251.0,
1995-07-02,,,,1181.0,
1995-07-03,,,,1076.0,
1995-07-04,,,,980.0,
1995-07-05,,,,946.0,
1995-07-06,,,,898.0,
1995-07-07,,,,904.0,
1995-07-08,,,,1088.0,
1995-07-09,,,,1537.0,
1995-07-10,,,,1425.0,
1995-07-11,,,,1228.0,
1995-07-12,,,,1089.0,
1995-07-13,,,,972.0,
1995-07-14,,,,863.0,
1995-07-15,,,,785.0,
1995-07-16,,,,719.0,
1995-07-17,,,,660.0,
1995-07-18,,,,606.0,
1995-07-19,,,,564.0,
1995-07-20,,,,533.0,
1995-07-21,,,,513.0,
1995-07-22,,,,964.0,
1995-07-23,,,,1165.0,
1995-07-24,,,,995.0,
1995-07-25,,,,917.0,
1995-07-26,,,,839.0,
1995-07-27,,,,840.0,
1995-07-28,,,,819.0,
1995-07-29,,,,744.0,
1995-07-30,,,,667.0,
1995-07-31,,,,603.0,
1995-08-01,,,,578.0,
1995-08-02,,,,578.0,
1995-08-03,,,,542.0,
1995-08-04,,,,506.0,
1995-08-05,,,,481.0,
1995-08-06,,,,475.0,
1995-08-07,,,,481.0,
1995-08-08,,,,471.0,
1995-08-09,,,,440.0,
1995-08-10,,,,422.0,
1995-08-11,,,,413.0,
1995-08-12,,,,489.0,
1995-08-13,,,,509.0,
1995-08-14,,,,476.0,
1995-08-15,,,,441.0,
1995-08-16,,,,413.0,
1995-08-17,,,,395.0,
1995-08-18,,,,375.0,
1995-08-19,,,,364.0,
1995-08-20,,,,345.0,
1995-08-21,,,,343.0,
1995-08-22,,,,505.0,
1995-08-23,,,,812.0,
1995-08-24,,,,870.0,
1995-08-25,,,,827.0,
1995-08-26,,,,771.0,
1995-08-27,,,,785.0,
1995-08-28,,,,883.0,
1995-08-29,,,,840.0,
1995-08-30,,,,764.0,
1995-08-31,,,,934.0,
1995-09-01,,,,1090.0,
1995-09-02,,,,967.0,
1995-09-03,,,,869.0,
1995-09-04,,,,852.0,
1995-09-05,,,,881.0,
1995-09-06,,,,879.0,
1995-09-07,,,,859.0,
1995-09-08,,,,822.0,
1995-09-09,,,,755.0,
1995-09-10,,,,700.0,
1995-09-11,,,,664.0,
1995-09-12,,,,626.0,
1995-09-13,,,,593.0,
1995-09-14,,,,574.0,
1995-09-15,,,,603.0,
1995-09-16,,,,1015.0,
1995-09-17,,,,1507.0,
1995-09-18,,,,1610.0,
1995-09-19,,,,1384.0,
1995-09-20,,,,1217.0,
1995-09-21,,,,1078.0,
1995-09-22,,,,971.0,
1995-09-23,,,,880.0,
1995-09-24,,,,810.0,
1995-09-25,,,,753.0,
1995-09-26,,,,719.0,
1995-09-27,,,,665.0,
1995-09-28,,,,625.0,
1995-09-29,,,,599.0,
1995-09-30,,,,605.0,
1995-10-01,,,,635.0,
1995-10-02,,,,681.0,
1995-10-03,,,,732.0,
1995-10-04,,,,764.0,
1995-10-05,,,,792.0,
1995-10-06,,,,811.0,
1995-10-07,,,,787.0,
1995-10-08,,,,738.0,
1995-10-09,,,,696.0,
1995-10-10,,,,717.0,
1995-10-11,,,,742.0,
1995-10-12,,,,707.0,
1995-10-13,,,,652.0,
1995-10-14,,,,647.0,
1995-10-15,,,,625.0,
1995-10-16,,,,582.0,
1995-10-17,,,,555.0,
1995-10-18,,,,545.0,
1995-10-19,,,,544.0,
1995-10-20,,,,527.0,
1995-10-21,,,,514.0,
1995-10-22,,,,594.0,
1995-10-23,,,,693.0,
1995-10-24,,,,778.0,
1995-10-25,,,,819.0,
1995-10-26,,,,726.0,
1995-10-27,,,,677.0,
1995-10-28,,,,671.0,
1995-10-29,,,,701.0,
1995-10-30,,,,777.0,
1995-10-31,,,,834.0,
1995-11-01,,,,887.0,
1995-11-02,,,,953.0,
1995-11-03,,,,989.0,
1995-11-04,,,,949.0,
1995-11-05,,,,899.0,
1995-11-06,,,,865.0,
1995-11-07,,,,908.0,
1995-11-08,,,,923.0,
1995-11-09,,,,861.0,
1995-11-10,,,,821.0,
1995-11-11,,,,799.0,
1995-11-12,,,,813.0,
1995-11-13,,,,848.0,
1995-11-14,,,,832.0,
1995-11-15,,,,798.0,
1995-11-16,,,,790.0,
1995-11-17,,,,796.0,
1995-11-18,,,,816.0,
1995-11-19,,,,832.0,
1995-11-20,,,,811.0,
1995-11-21,,,,776.0,
1995-11-22,,,,717.0,
1995-11-23,,,,691.0,
1995-11-24,,,,836.0,
1995-11-25,,,,857.0,
1995-11-26,,,,739.0,
1995-11-27,,,,675.0,
1995-11-28,,,,662.0,
1995-11-29,,,,681.0,
1995-11-30,,,,661.0,
1995-12-01,,,,615.0,
1995-12-02,,,,603.0,
1995-12-03,,,,610.0,
1995-12-04,,,,632.0,
1995-12-05,,,,643.0,
1995-12-06,,,,659.0,
1995-12-07,,,,664.0,
1995-12-08,,,,644.0,
1995-12-09,,,,651.0,
1995-12-10,,,,623.0,
1995-12-11,,,,584.0,
1995-12-12,,,,559.0,
1995-12-13,,,,556.0,
1995-12-14,,,,566.0,
1995-12-15,,,,563.0,
1995-12-16,,,,531.0,
1995-12-17,,,,547.0,
1995-12-18,,,,564.0,
1995-12-19,,,,586.0,
1995-12-20,,,,626.0,
1995-12-21,,,,629.0,
1995-12-22,,,,604.0,
1995-12-23,,,,592.0,
1995-12-24,,,,573.0,
1995-12-25,,,,545.0,
1995-12-26,,,,574.0,
1995-12-27,,,,629.0,
1995-12-28,,,,636.0,
1995-12-29,,,,643.0,
1995-12-30,465.0,,,603.0,
1995-12-31,412.0,,,554.0,
1996-01-01,592.0,,,523.0,
1996-01-02,496.0,,,499.0,
1996-01-03,511.0,,,474.0,
1996-01-04,466.0,,,500.0,
1996-01-05,440.0,,,474.0,
1996-01-06,487.0,,,418.0,
1996-01-07,480.0,,,385.0,
1996-01-08,384.0,,,369.0,
1996-01-09,358.0,,,350.0,
1996-01-10,354.0,,,340.0,
1996-01-11,315.0,,,333.0,
1996-01-12,307.0,,,322.0,
1996-01-13,273.0,,,310.0,
1996-01-14,251.0,,,286.0,
1996-01-15,264.0,,,269.0,
1996-01-16,264.0,,,267.0,
1996-01-17,264.0,,,276.0,
1996-01-18,268.0,,,298.0,
1996-01-19,262.0,,,311.0,
1996-01-20,245.0,,,316.0,
1996-01-21,257.0,,,321.0,
1996-01-22,315.0,,,370.0,
1996-01-23,263.0,,,365.0,
1996-01-24,332.0,,,324.0,
1996-01-25,470.0,,,382.0,
1996-01-26,419.0,,,509.0,
1996-01-27,352.0,,,446.0,
1996-01-28,359.0,,,395.0,
1996-01-29,377.0,,,374.0,
1996-01-30,318.0,,,355.0,
1996-01-31,272.0,,,338.0,
1996-02-01,243.0,,,317.0,
1996-02-02,241.0,,,300.0,
1996-02-03,226.0,,,290.0,
1996-02-04,249.0,,,278.0,
1996-02-05,232.0,,,279.0,
1996-02-06,230.0,,,378.0,
1996-02-07,309.0,,,448.0,
1996-02-08,300.0,,,385.0,
1996-02-09,264.0,,,331.0,
1996-02-10,237.0,,,294.0,
1996-02-11,213.0,,,269.0,
1996-02-12,206.0,,,249.0,
1996-02-13,258.0,,,239.0,
1996-02-14,474.0,,,245.0,
1996-02-15,503.0,,,255.0,
1996-02-16,390.0,,,272.0,
1996-02-17,386.0,,,291.0,
1996-02-18,416.0,,,306.0,
1996-02-19,920.0,,,499.0,
1996-02-20,814.0,,,525.0,
1996-02-21,1392.0,,,728.0,
1996-02-22,913.0,,,725.0,
1996-02-23,804.0,,,693.0,
1996-02-24,676.0,,,545.0,
1996-02-25,680.0,,,469.0,
1996-02-26,538.0,,,443.0,
1996-02-27,458.0,,,402.0,
1996-02-28,417.0,,,363.0,
1996-02-29,364.0,,,330.0,
1996-03-01,341.0,,,308.0,
1996-03-02,327.0,,,296.0,
1996-03-03,329.0,,,283.0,
1996-03-04,362.0,,,272.0,
1996-03-05,348.0,,,262.0,
1996-03-06,339.0,,,258.0,
1996-03-07,398.0,,,250.0,
1996-03-08,436.0,,,237.0,
1996-03-09,335.0,,,231.0,
1996-03-10,299.0,,,219.0,
1996-03-11,423.0,,,264.0,
1996-03-12,507.0,,,408.0,
1996-03-13,546.0,,,607.0,
1996-03-14,625.0,,,559.0,
1996-03-15,528.0,,,648.0,
1996-03-16,680.0,,,1382.0,
1996-03-17,578.0,,,1188.0,
1996-03-18,488.0,,,907.0,
1996-03-19,396.0,,,724.0,
1996-03-20,348.0,,,618.0,
1996-03-21,403.0,,,556.0,
1996-03-22,341.0,,,523.0,
1996-03-23,297.0,,,458.0,
1996-03-24,277.0,,,398.0,
1996-03-25,273.0,,,387.0,
1996-03-26,265.0,,,366.0,
1996-03-27,335.0,,,347.0,
1996-03-28,757.0,,,337.0,
1996-03-29,574.0,,,330.0,
1996-03-30,505.0,,,348.0,
1996-03-31,820.0,,,379.0,
1996-04-01,1334.0,,,438.0,
1996-04-02,815.0,,,582.0,
1996-04-03,620.0,,,548.0,
1996-04-04,550.0,,,476.0,
1996-04-05,606.0,,,546.0,
1996-04-06,667.0,,,632.0,
1996-04-07,635.0,,,705.0,
1996-04-08,1516.0,,,780.0,
1996-04-09,918.0,,,798.0,
1996-04-10,718.0,,,763.0,
1996-04-11,694.0,,,786.0,
1996-04-12,717.0,,,819.0,
1996-04-13,912.0,,,772.0,
1996-04-14,680.0,,,703.0,
1996-04-15,565.0,,,601.0,
1996-04-16,506.0,,,520.0,
1996-04-17,531.0,,,488.0,
1996-04-18,627.0,,,489.0,
1996-04-19,483.0,,,470.0,
1996-04-20,416.0,,,440.0,
1996-04-21,377.0,,,416.0,
1996-04-22,369.0,,,391.0,
1996-04-23,325.0,,,371.0,
1996-04-24,316.0,,,349.0,
1996-04-25,299.0,,,310.0,
1996-04-26,396.0,,,282.0,
1996-04-27,1104.0,,,327.0,
1996-04-28,886.0,,,443.0,
1996-04-29,646.0,,,380.0,
1996-04-30,1219.0,,,345.0,
1996-05-01,1863.0,,,559.0,
1996-05-02,1081.0,,,513.0,
1996-05-03,841.0,,,438.0,
1996-05-04,905.0,,,412.0,
1996-05-05,902.0,,,404.0,
1996-05-06,903.0,,,409.0,
1996-05-07,826.0,,,519.0,
1996-05-08,1106.0,,,502.0,
1996-05-09,1754.0,,,869.0,
1996-05-10,1050.0,,,774.0,
1996-05-11,1416.0,,,608.0,
1996-05-12,1015.0,,,551.0,
1996-05-13,861.0,,,494.0,
1996-05-14,731.0,,,455.0,
1996-05-15,654.0,,,426.0,
1996-05-16,669.0,,,456.0,
1996-05-17,618.0,,,456.0,
1996-05-18,595.0,,,484.0,
1996-05-19,523.0,,,441.0,
1996-05-20,482.0,,,392.0,
1996-05-21,451.0,,,356.0,
1996-05-22,413.0,,,328.0,
1996-05-23,380.0,,,307.0,
1996-05-24,353.0,,,289.0,
1996-05-25,329.0,,,276.0,
1996-05-26,490.0,,,334.0,
1996-05-27,1277.0,,,813.0,
1996-05-28,1538.0,,,1369.0,
1996-05-29,994.0,,,1224.0,
1996-05-30,772.0,,,987.0,
1996-05-31,649.0,,,837.0,
1996-06-01,567.0,,,730.0,
1996-06-02,518.0,,,645.0,
1996-06-03,490.0,,,572.0,
1996-06-04,808.0,,,540.0,
1996-06-05,1103.0,,,758.0,
1996-06-06,756.0,,,726.0,
1996-06-07,638.0,,,640.0,
1996-06-08,910.0,,,640.0,
1996-06-09,771.0,,,891.0,
1996-06-10,694.0,,,1050.0,
1996-06-11,1140.0,,,1140.0,
1996-06-12,1495.0,,,1294.0,
1996-06-13,973.0,,,1108.0,
1996-06-14,759.0,,,946.0,
1996-06-15,647.0,,,823.0,
1996-06-16,571.0,,,715.0,
1996-06-17,524.0,,,637.0,
1996-06-18,472.0,,,566.0,
1996-06-19,439.0,,,510.0,
1996-06-20,483.0,,,483.0,
1996-06-21,439.0,,,480.0,
1996-06-22,394.0,,,438.0,
1996-06-23,358.0,,,404.0,
1996-06-24,328.0,,,374.0,
1996-06-25,306.0,,,349.0,
1996-06-26,285.0,,,326.0,
1996-06-27,265.0,,,305.0,
1996-06-28,243.0,,,289.0,
1996-06-29,230.0,,,277.0,
1996-06-30,229.0,,,267.0,
1996-07-01,226.0,,,272.0,
1996-07-02,246.0,,,289.0,
1996-07-03,234.0,,,282.0,
1996-07-04,213.0,,,265.0,
1996-07-05,201.0,,,269.0,
1996-07-06,194.0,,,286.0,
1996-07-07,187.0,,,268.0,
1996-07-08,184.0,,,250.0,
1996-07-09,200.0,,,244.0,
1996-07-10,293.0,,,352.0,
1996-07-11,307.0,,,526.0,
1996-07-12,244.0,,,432.0,
1996-07-13,216.0,,,366.0,
1996-07-14,194.0,,,331.0,
1996-07-15,182.0,,,303.0,
1996-07-16,175.0,,,287.0,
1996-07-17,168.0,,,273.0,
1996-07-18,163.0,,,258.0,
1996-07-19,165.0,,,245.0,
1996-07-20,175.0,,,238.0,
1996-07-21,168.0,,,229.0,
1996-07-22,162.0,,,218.0,
1996-07-23,169.0,,,230.0,
1996-07-24,199.0,,,241.0,
1996-07-25,219.0,,,224.0,
1996-07-26,431.0,,,236.0,
1996-07-27,331.0,,,256.0,
1996-07-28,952.0,,,416.0,
1996-07-29,2272.0,,,1338.0,
1996-07-30,1617.0,,,1306.0,
1996-07-31,982.0,,,1118.0,
1996-08-01,727.0,,,937.0,
1996-08-02,602.0,,,783.0,
1996-08-03,536.0,,,676.0,
1996-08-04,478.0,,,616.0,
1996-08-05,436.0,,,546.0,
1996-08-06,405.0,,,494.0,
1996-08-07,389.0,,,467.0,
1996-08-08,385.0,,,463.0,
1996-08-09,406.0,,,503.0,
1996-08-10,630.0,,,674.0,
1996-08-11,595.0,,,668.0,
1996-08-12,506.0,,,585.0,
1996-08-13,627.0,,,648.0,
1996-08-14,610.0,,,756.0,
1996-08-15,1426.0,,,878.0,
1996-08-16,4345.0,,,1267.0,
1996-08-17,2116.0,,,1364.0,
1996-08-18,3920.0,,,1252.0,
1996-08-19,2447.0,,,1218.0,
1996-08-20,1779.0,,,1142.0,
1996-08-21,1713.0,,,1155.0,
1996-08-22,1293.0,,,1050.0,
1996-08-23,1089.0,,,1062.0,
1996-08-24,954.0,,,1074.0,
1996-08-25,837.0,,,951.0,
1996-08-26,749.0,,,842.0,
1996-08-27,701.0,,,754.0,
1996-08-28,672.0,,,687.0,
1996-08-29,813.0,,,635.0,
1996-08-30,1622.0,,,609.0,
1996-08-31,1195.0,,,632.0,
1996-09-01,947.0,,,606.0,
1996-09-02,797.0,,,567.0,
1996-09-03,713.0,,,546.0,
1996-09-04,641.0,,,550.0,
1996-09-05,579.0,,,516.0,
1996-09-06,568.0,,,478.0,
1996-09-07,527.0,,,461.0,
1996-09-08,480.0,,,433.0,
1996-09-09,457.0,,,411.0,
1996-09-10,609.0,,,400.0,
1996-09-11,727.0,,,395.0,
1996-09-12,1043.0,,,401.0,
1996-09-13,820.0,,,536.0,
1996-09-14,634.0,,,490.0,
1996-09-15,543.0,,,436.0,
1996-09-16,490.0,,,406.0,
1996-09-17,467.0,,,398.0,
1996-09-18,545.0,,,444.0,
1996-09-19,688.0,,,566.0,
1996-09-20,711.0,,,606.0,
1996-09-21,750.0,,,670.0,
1996-09-22,731.0,,,614.0,
1996-09-23,648.0,,,547.0,
1996-09-24,598.0,,,508.0,
1996-09-25,626.0,,,481.0,
1996-09-26,624.0,,,457.0,
1996-09-27,587.0,,,441.0,
1996-09-28,594.0,,,438.0,
1996-09-29,1012.0,,,455.0,
1996-09-30,1198.0,,,519.0,
1996-10-01,811.0,,,545.0,
1996-10-02,674.0,,,552.0,
1996-10-03,633.0,,,600.0,
1996-10-04,551.0,,,551.0,
1996-10-05,609.0,,,513.0,
1996-10-06,717.0,,,542.0,
1996-10-07,659.0,,,494.0,
1996-10-08,947.0,,,455.0,
1996-10-09,925.0,,,427.0,
1996-10-10,794.0,,,401.0,
1996-10-11,668.0,,,374.0,
1996-10-12,608.0,,,362.0,
1996-10-13,662.0,,,359.0,
1996-10-14,778.0,,,358.0,
1996-10-15,811.0,,,377.0,
1996-10-16,657.0,,,395.0,
1996-10-17,598.0,,,409.0,
1996-10-18,576.0,,,509.0,
1996-10-19,506.0,,,489.0,
1996-10-20,448.0,,,422.0,
1996-10-21,421.0,,,389.0,
1996-10-22,437.0,,,386.0,
1996-10-23,485.0,,,395.0,
1996-10-24,465.0,,,412.0,
1996-10-25,778.0,,,532.0,
1996-10-26,612.0,,,917.0,
1996-10-27,608.0,,,917.0,
1996-10-28,582.0,,,768.0,
1996-10-29,589.0,,,716.0,
1996-10-30,506.0,,,644.0,
1996-10-31,500.0,,,593.0,
1996-11-01,485.0,,,553.0,
1996-11-02,459.0,,,524.0,
1996-11-03,446.0,,,481.0,
1996-11-04,746.0,,,491.0,
1996-11-05,1105.0,,,734.0,
1996-11-06,690.0,,,706.0,
1996-11-07,563.0,,,593.0,
1996-11-08,507.0,,,524.0,
1996-11-09,447.0,,,477.0,
1996-11-10,427.0,,,447.0,
1996-11-11,743.0,,,709.0,
1996-11-12,550.0,,,784.0,
1996-11-13,467.0,,,660.0,
1996-11-14,481.0,,,571.0,
1996-11-15,502.0,,,527.0,
1996-11-16,492.0,,,497.0,
1996-11-17,722.0,,,479.0,
1996-11-18,724.0,,,540.0,
1996-11-19,601.0,,,515.0,
1996-11-20,820.0,,,512.0,
1996-11-21,1124.0,,,603.0,
1996-11-22,878.0,,,794.0,
1996-11-23,696.0,,,682.0,
1996-11-24,1010.0,,,615.0,
1996-11-25,1859.0,,,589.0,
1996-11-26,1683.0,,,632.0,
1996-11-27,1129.0,,,619.0,
1996-11-28,953.0,,,593.0,
1996-11-29,1080.0,,,773.0,
1996-11-30,822.0,,,661.0,
1996-12-01,1093.0,,,578.0,
1996-12-02,978.0,,,552.0,
1996-12-03,794.0,,,506.0,
1996-12-04,659.0,,,461.0,
1996-12-05,629.0,,,437.0,
1996-12-06,639.0,,,456.0,
1996-12-07,587.0,,,436.0,
1996-12-08,506.0,,,401.0,
1996-12-09,466.0,,,377.0,
1996-12-10,465.0,,,363.0,
1996-12-11,507.0,,,362.0,
1996-12-12,537.0,,,370.0,
1996-12-13,540.0,,,384.0,
1996-12-14,505.0,,,391.0,
1996-12-15,449.0,,,382.0,
1996-12-16,411.0,,,358.0,
1996-12-17,365.0,,,333.0,
1996-12-18,386.0,,,379.0,
1996-12-19,357.0,,,367.0,
1996-12-20,366.0,,,332.0,
1996-12-21,418.0,,,315.0,
1996-12-22,536.0,,,370.0,
1996-12-23,536.0,,,437.0,
1996-12-24,1213.0,,,389.0,
1996-12-25,1044.0,,,505.0,
1996-12-26,771.0,,,452.0,
1996-12-27,662.0,,,379.0,
1996-12-28,641.0,,,343.0,
1996-12-29,586.0,,,323.0,
1996-12-30,546.0,,,323.0,
1996-12-31,467.0,,,315.0,
1997-01-01,418.0,,,295.0,
1997-01-02,421.0,,,277.0,
1997-01-03,428.0,,,267.0,
1997-01-04,372.0,,,257.0,
1997-01-05,474.0,,,267.0,
1997-01-06,549.0,,,283.0,
1997-01-07,746.0,,,291.0,
1997-01-08,854.0,,,353.0,
1997-01-09,695.0,,,347.0,
1997-01-10,989.0,,,338.0,
1997-01-11,851.0,,,376.0,
1997-01-12,1206.0,,,675.0,
1997-01-13,980.0,,,781.0,
1997-01-14,1139.0,,,681.0,
1997-01-15,848.0,,,621.0,
1997-01-16,927.0,,,552.0,
1997-01-17,701.0,,,514.0,
1997-01-18,623.0,,,478.0,
1997-01-19,596.0,,,453.0,
1997-01-20,562.0,,,424.0,
1997-01-21,490.0,,,401.0,
1997-01-22,493.0,,,372.0,
1997-01-23,515.0,,,487.0,
1997-01-24,603.0,,,510.0,
1997-01-25,485.0,,,462.0,
1997-01-26,437.0,,,419.0,
1997-01-27,401.0,,,395.0,
1997-01-28,399.0,,,382.0,
1997-01-29,395.0,,,375.0,
1997-01-30,414.0,,,362.0,
1997-01-31,643.0,,,583.0,
1997-02-01,534.0,,,1465.0,
1997-02-02,443.0,,,1207.0,
1997-02-03,657.0,,,1129.0,
1997-02-04,591.0,,,998.0,
1997-02-05,513.0,,,831.0,
1997-02-06,425.0,,,714.0,
1997-02-07,382.0,,,621.0,
1997-02-08,402.0,,,560.0,
1997-02-09,434.0,,,599.0,
1997-02-10,368.0,,,524.0,
1997-02-11,320.0,,,457.0,
1997-02-12,336.0,,,422.0,
1997-02-13,384.0,,,404.0,
1997-02-14,355.0,,,383.0,
1997-02-15,322.0,,,364.0,
1997-02-16,337.0,,,351.0,
1997-02-17,301.0,,,341.0,
1997-02-18,272.0,,,342.0,
1997-02-19,260.0,,,331.0,
1997-02-20,242.0,,,304.0,
1997-02-21,225.0,,,285.0,
1997-02-22,239.0,,,268.0,
1997-02-23,254.0,,,254.0,
1997-02-24,316.0,,,262.0,
1997-02-25,449.0,,,304.0,
1997-02-26,347.0,,,293.0,
1997-02-27,296.0,,,270.0,
1997-02-28,263.0,,,263.0,
1997-03-01,247.0,,,250.0,
1997-03-02,234.0,,,251.0,
1997-03-03,225.0,,,248.0,
1997-03-04,239.0,,,261.0,
1997-03-05,238.0,,,265.0,
1997-03-06,221.0,,,262.0,
1997-03-07,209.0,,,245.0,
1997-03-08,186.0,,,224.0,
1997-03-09,177.0,,,210.0,
1997-03-10,163.0,,,204.0,
1997-03-11,154.0,,,195.0,
1997-03-12,151.0,,,188.0,
1997-03-13,150.0,,,187.0,
1997-03-14,146.0,,,191.0,
1997-03-15,147.0,,,197.0,
1997-03-16,146.0,,,207.0,
1997-03-17,152.0,,,205.0,
1997-03-18,156.0,,,212.0,
1997-03-19,157.0,,,236.0,
1997-03-20,148.0,,,232.0,
1997-03-21,138.0,,,221.0,
1997-03-22,139.0,,,212.0,
1997-03-23,131.0,,,202.0,
1997-03-24,124.0,,,190.0,
1997-03-25,151.0,,,225.0,
1997-03-26,253.0,,,327.0,
1997-03-27,262.0,,,420.0,
1997-03-28,534.0,,,354.0,
1997-03-29,569.0,,,388.0,
1997-03-30,338.0,,,410.0,
1997-03-31,276.0,,,362.0,
1997-04-01,270.0,,,337.0,
1997-04-02,314.0,,,333.0,
1997-04-03,299.0,,,316.0,
1997-04-04,256.0,,,283.0,
1997-04-05,258.0,,,255.0,
1997-04-06,226.0,,,246.0,
1997-04-07,201.0,,,239.0,
1997-04-08,467.0,,,232.0,
1997-04-09,452.0,,,253.0,
1997-04-10,317.0,,,233.0,
1997-04-11,266.0,,,208.0,
1997-04-12,383.0,,,198.0,
1997-04-13,449.0,,,232.0,
1997-04-14,1011.0,,,401.0,
1997-04-15,780.0,,,474.0,
1997-04-16,696.0,,,368.0,
1997-04-17,616.0,,,310.0,
1997-04-18,473.0,,,273.0,
1997-04-19,620.0,,,293.0,
1997-04-20,475.0,,,424.0,
1997-04-21,933.0,,,822.0,
1997-04-22,870.0,,,1405.0,
1997-04-23,676.0,,,2234.0,
1997-04-24,529.0,,,1795.0,
1997-04-25,461.0,,,1351.0,
1997-04-26,866.0,,,1363.0,
1997-04-27,669.0,,,1274.0,
1997-04-28,1085.0,,,1495.0,
1997-04-29,1177.0,,,1905.0,
1997-04-30,1116.0,,,2078.0,
1997-05-01,965.0,,,2385.0,
1997-05-02,788.0,,,2005.0,
1997-05-03,643.0,,,1556.0,
1997-05-04,619.0,,,1281.0,
1997-05-05,687.0,,,1099.0,
1997-05-06,666.0,,,961.0,
1997-05-07,549.0,,,859.0,
1997-05-08,476.0,,,766.0,
1997-05-09,421.0,,,689.0,
1997-05-10,397.0,,,629.0,
1997-05-11,406.0,,,576.0,
1997-05-12,483.0,,,531.0,
1997-05-13,542.0,,,497.0,
1997-05-14,416.0,,,476.0,
1997-05-15,376.0,,,445.0,
1997-05-16,342.0,,,434.0,
1997-05-17,323.0,,,468.0,
1997-05-18,328.0,,,502.0,
1997-05-19,331.0,,,502.0,
1997-05-20,295.0,,,489.0,
1997-05-21,270.0,,,458.0,
1997-05-22,247.0,,,422.0,
1997-05-23,229.0,,,392.0,
1997-05-24,212.0,,,371.0,
1997-05-25,195.0,,,348.0,
