Date,Aysen,Cisnes,Palena,Puelo,Yelcho
2000-02-29,210.3504735694384,,425.1989203606214,277.42568227947424,
2000-03-01,190.80711473084483,,367.44564302987175,247.16687057323333,
2000-03-02,179.3290302663567,,348.92044044812434,226.99519681666774,
2000-03-03,175.89777281192804,,340.82105778687196,213.88440492045208,
2000-03-04,202.38116440385454,,353.5134555799531,200.77269410599786,
2000-03-05,188.60868163843955,,343.09077448916946,187.66012093491747,
2000-03-06,188.6653104018391,,340.85059701917464,179.59121805613356,
2000-03-07,172.61187942777525,,340.95490885618995,178.58491287602314,
2000-03-08,170.37167117095302,,341.14622073271715,194.73149932236942,
2000-03-09,168.12661466621745,,342.46388915098794,212.89816743429017,
2000-03-10,165.88802654502146,,342.59394114946343,216.93942781154652,
2000-03-11,175.17284178058497,,367.009078847881,211.89904538527196,
2000-03-12,186.78779460933237,,353.2093129559149,224.0133552144621,
2000-03-13,207.6046788565177,,428.56722907612146,243.19257578346046,
2000-03-14,259.5894029393096,,513.3089014744971,313.83911435120064,
2000-03-15,339.29338447023815,,689.6382467308475,546.9617342521357,
2000-03-16,385.5416646412382,,628.4988325295561,469.2682086820328,
2000-03-17,281.7297141939414,,469.8073286429508,366.33950513540276,
2000-03-18,236.79647104489163,,405.00345923062514,301.75747552379875,
2000-03-19,217.22239208410983,,372.6874031953501,270.47752002528586,
2000-03-20,208.04153092164526,,364.7014104474524,245.25201395015824,
2000-03-21,188.47326493558728,,356.6769171052247,230.11903071329218,
2000-03-22,192.0095036878301,,348.5997425096266,220.0328820297204,
2000-03-23,320.53736932078414,,575.3114211439141,294.7315038652363,
2000-03-24,436.4164102886392,,704.5670998364166,361.3607393250365,
2000-03-25,1071.2125444607188,,970.0473381034309,366.4196077863987,
2000-03-26,965.2378983432586,,1337.9657879647436,442.1404910975133,
2000-03-27,598.2587795756081,,975.1684133819283,407.8313710304455,
2000-03-28,454.79652161193854,,730.9593940952237,336.16726880639834,
2000-03-29,439.92339023530343,,642.6483994348506,295.79019764992444,
2000-03-30,451.72053686368116,,683.6125860471841,275.60276521724177,
2000-03-31,391.4868441009509,,549.8890846117662,249.35841112031738,
2000-04-01,348.6699731422756,,484.803216896423,225.1356750594209,
2000-04-02,309.3091044906787,,438.3362655844337,208.9902438924608,
2000-04-03,281.4498805774226,,411.60103158047843,202.93917620022677,
2000-04-04,269.910850010365,,393.06419672242214,202.94562269979605,
2000-04-05,252.528297373945,,374.49249208106266,203.95921581521634,
2000-04-06,237.46112586400338,,357.1131043537016,197.90565827258746,
2000-04-07,221.23647517136646,,343.2323190738459,190.84073945697094,
2000-04-08,221.30909220531908,,342.166555850142,197.91322402305474,
2000-04-09,199.23173556738078,,339.9156532464353,189.8405172549766,
2000-04-10,185.27938222499108,,339.9346173769111,173.6858537169801,
2000-04-11,185.30131946368792,,398.2777219993474,162.58181525500612,
2000-04-12,180.62177770782637,,444.737101237028,153.49527158162857,
2000-04-13,175.97573160158197,,590.5708442631642,143.39896914582187,
2000-04-14,163.1743592298824,,769.5378672028032,141.38145606893582,
2000-04-15,152.70447631684775,,1051.9923826924173,144.41289925918272,
2000-04-16,144.55164044343303,,1285.8537837143804,146.43413466265645,
2000-04-17,138.7371243184571,,1515.822194811597,152.49528557651178,
2000-04-18,134.06808795185975,,1793.4067605682735,155.52649068833196,
2000-04-19,129.4253517685878,,1972.4213802147922,158.5588351334142,
2000-04-20,141.10463835126743,,2092.9383577283897,161.59119803559437,
2000-04-21,228.61695238644506,,2194.5020901316457,164.62412035858534,
2000-04-22,540.1377411278967,,1061.8482419738832,184.8274924168617,
2000-04-23,1332.5276271799908,,2088.8730932188787,315.1190466513702,
2000-04-24,751.4769946058383,,2406.527039240695,421.1758262167629,
2000-04-25,857.7601353905287,,3518.748175421091,634.2980346207993,
2000-04-26,1059.8716087586672,,2965.773324976409,512.0920368220569,
2000-04-27,1241.0392840959596,,2904.8880164988486,430.2864432214426,
2000-04-28,1570.7075627932086,,3414.56777491283,478.7799617169085,
2000-04-29,983.7005937650002,,2313.1532361359814,575.7561202620913,
2000-04-30,748.0524137823174,,1668.5842868354355,542.4293522326437,
2000-05-01,658.3540629121792,,1458.4931351005037,565.6682387672291,
2000-05-02,573.2574380328076,,1221.5082456036196,524.2616146773188,
2000-05-03,505.55326266300665,,948.1678219295464,442.4461684256525,
2000-05-04,454.238512719856,,775.3450874827935,384.8767580726938,
2000-05-05,429.7538796780739,,670.2255787597696,342.4628269034941,
2000-05-06,505.9945250436482,,673.9541752224659,342.4731930874428,
2000-05-07,445.23406663131965,,653.0385413558241,342.4869466717244,
2000-05-08,418.39079342438646,,570.0065479392059,320.2698045290181,
2000-05-09,423.1779356843541,,572.4823577882707,306.1426626619767,
2000-05-10,366.9631102883732,,507.0612855632079,285.9461554751467,
2000-05-11,340.02427271931435,,456.8867582052248,263.72751032546813,
2000-05-12,342.4104620672426,,431.2926253052646,252.61948246298405,
2000-05-13,338.902181930085,,430.3285009748349,256.66963042374283,
2000-05-14,342.3925399311292,,412.87538289412714,244.5500566564064,
2000-05-15,304.87238969827894,,402.3072424414921,229.39937228415667,
2000-05-16,283.76946255629247,,389.4297014892566,220.3118960284425,
2000-05-17,262.6465062215034,,385.8689059058519,207.18029951921096,
2000-05-18,239.18639415781206,,386.9517023360247,197.07934466647373,
2000-05-19,281.4033727223955,,388.0729121485311,198.09414947496822,
2000-05-20,339.9873649823545,,440.84203763903946,218.31347162030656,
2000-05-21,403.31385291381935,,501.90723630462907,236.51375308084812,
2000-05-22,415.08139410189375,,561.8734697691411,233.49093817378144,
2000-05-23,337.7317520461538,,551.4627586826668,217.32479133517086,
2000-05-24,311.923658184071,,478.924141220217,213.28776460653216,
2000-05-25,369.35591550040016,,581.3066038437887,342.6840465610998,
2000-05-26,557.0118094829571,,747.2831032725131,409.4127763137391,
2000-05-27,461.99719399720925,,684.109742928901,418.52171716157085,
2000-05-28,694.1468633836768,,783.0017505086082,451.8968347087423,
2000-05-29,608.4827156761608,,700.7817344709322,404.39651283091047,
2000-05-30,466.5732001012345,,618.5481119556176,365.9937124299689,
2000-05-31,403.25632810149284,,539.7977688728869,324.5544350501954,
2000-06-01,360.9547041138834,,483.2920176322754,303.329105056899,
2000-06-02,993.7525687211985,,1615.5303926340987,830.127821052334,
2000-06-03,911.6257102924607,,1768.0411054844635,1631.985903566086,
2000-06-04,739.3386106742132,,1547.9009443838672,1541.0225484383539,
2000-06-05,821.2043662738524,,1868.5411427317226,1543.0811122397363,
2000-06-06,731.9489379558833,,1579.411811354449,1327.7331409828967,
2000-06-07,1086.377700910593,,2046.8671557853795,1240.797033199814,
2000-06-08,1539.0122920312451,,2784.817022332378,1667.5767985335935,
2000-06-09,1075.3824834115937,,2078.664524297035,1532.1265787203204,
2000-06-10,985.0695199042613,,1872.0407688993737,1361.2518916088477,
2000-06-11,975.6203663398765,,1811.3327836774256,1277.3646419578454,
2000-06-12,1091.31152270551,,2076.1780268202424,1475.6363483069088,
2000-06-13,790.6363347355224,,1462.7356319049527,1384.6255655979296,
2000-06-14,653.7057578587165,,1165.3390331073833,1409.934838158335,
2000-06-15,558.8811524249129,,950.0646648673055,1249.1354673304152,
2000-06-16,485.0857467634137,,779.4908745370951,1096.422351720295,
2000-06-17,434.75276374454535,,663.0716149302028,949.7751901329049,
2000-06-18,397.3033431583884,,585.4334326764932,838.5271126875476,
2000-06-19,359.8532068575743,,518.471634387674,741.4434675874148,
2000-06-20,337.5801474409101,,467.947872163308,670.6553618083392,
2000-06-21,321.13996139114096,,446.7818644232786,671.6757193795295,
2000-06-22,319.893392570057,,471.43726852373965,714.1798870690881,
2000-06-23,381.71135216852264,,610.1139374477577,743.5368216903531,
2000-06-24,346.58642957776385,,521.8426897101028,688.9234282872595,
2000-06-25,316.14394377509745,,470.03140185964855,655.5514871859742,
2000-06-26,291.5453374862264,,472.31535249650955,624.2008287175464,
2000-06-27,276.30804158548733,,462.83628805079485,603.978750280419,
2000-06-28,261.0873920135161,,452.30581968184885,660.6474138550759,
2000-06-29,250.50277875785625,,451.13094353462327,688.9863299534408,
2000-06-30,259.71857755046267,,506.43178787049595,750.7165818648699,
2000-07-01,412.106588439266,,809.6352572616046,798.2719988849786,
2000-07-02,410.8111727908395,,725.0733560576556,791.2032373554636,
2000-07-03,349.0113140989068,,642.8322202260958,809.4212520561226,
2000-07-04,332.6228860305983,,660.4537396333759,1080.5786917035723,
2000-07-05,308.1241441390298,,659.1779304700847,1797.9485845617348,
2000-07-06,324.32282524824006,,833.0125120462961,1908.2378921326488,
2000-07-07,301.030017108091,,691.9755275335581,1586.505545645202,
2000-07-08,255.65246482853536,,582.6545563170836,1329.4851675398766,
2000-07-09,241.6821736166209,,506.2847620485856,1141.2839628012407,
2000-07-10,233.52586127252297,,452.21281063025805,992.5717194034113,
2000-07-11,212.6177057982893,,408.75279049312826,875.2251602083238,
